,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,hot_and_new
24,the-independent-new-york-3,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.75468, 'longitude': -73.98744}",(917) 388-3727,10813.7489464741,X97pE0LRWOng1q66kjAz1g,https://s3-media2.fl.yelpcdn.com/bphoto/T0-NuOQrxkNc6VRLEjza4Q/o.jpg,False,"{'address1': '147 W 40th St', 'address2': 'Fl 1', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['147 W 40th St', 'Fl 1', 'New York, NY 10018']}",The Independent,+19173883727,,4.5,53,[],https://www.yelp.com/biz/the-independent-new-york-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
25,the-ribbon-new-york-5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7576, 'longitude': -73.98693}",(212) 944-2474,11126.919254900136,BQRfaq0U75B5EEblBZ2Aqg,https://s3-media4.fl.yelpcdn.com/bphoto/PAm9Ef5lUoe8N8c4oI6-fg/o.jpg,False,"{'address1': '220 West 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['220 West 44th St', 'New York, NY 10036']}",The Ribbon,+12129442474,,4.0,34,"['delivery', 'pickup']",https://www.yelp.com/biz/the-ribbon-new-york-5?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
26,feroce-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.74634, 'longitude': -73.99096}",(212) 514-6699,9951.889561864336,4zy3qFOPo-CoR9yvMPBv3Q,https://s3-media3.fl.yelpcdn.com/bphoto/CyV03KnTTPH98giATQwEfQ/o.jpg,False,"{'address1': '105 W 28th St 6th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['105 W 28th St 6th Ave', 'New York, NY 10001']}",Feroce,+12125146699,,5.0,2,[],https://www.yelp.com/biz/feroce-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
27,dear-irving-on-hudson-new-york,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.75616, 'longitude': -73.99171}",(646) 609-5122,11022.241492627807,W_I1ze_NZICJcDDoFttmlw,https://s3-media4.fl.yelpcdn.com/bphoto/JMhGVp8Ybn1kaWYbJMa2vw/o.jpg,False,"{'address1': '310 W 40th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['310 W 40th St', 'New York, NY 10018']}",Dear Irving on Hudson,+16466095122,,4.0,6,[],https://www.yelp.com/biz/dear-irving-on-hudson-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
28,st-tropez-soho-new-york-2,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.72498, 'longitude': -74.00328}",(917) 261-4441,7958.606003713225,Du4yrt8aWlBhOeEjhEH3ww,https://s3-media4.fl.yelpcdn.com/bphoto/9GeiWYl7uML3-vBpPVpI9A/o.jpg,False,"{'address1': '194 Spring St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['194 Spring St', 'New York, NY 10012']}",St Tropez - Soho,+19172614441,,4.5,18,"['delivery', 'pickup']",https://www.yelp.com/biz/st-tropez-soho-new-york-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
29,the-hunterian-new-york,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.76613, 'longitude': -73.95582}",(212) 825-1525,11986.97946376075,Lr1KN7oOhiL5Hd2yikpIgA,https://s3-media3.fl.yelpcdn.com/bphoto/0POVJ8UciNnvP_X9hNdVEQ/o.jpg,False,"{'address1': '413 E 70th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['413 E 70th St', 'New York, NY 10021']}",The Hunterian,+12128251525,,5.0,8,[],https://www.yelp.com/biz/the-hunterian-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
30,the-royal-underground-astoria-3,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7647738142511, 'longitude': -73.9170029}",(718) 606-6610,12537.764583698136,LI9bcK5uy9bNgvn5zkQz_Q,https://s3-media3.fl.yelpcdn.com/bphoto/PELl3n3wv8XU7MCo8BaKJQ/o.jpg,False,"{'address1': '36-10 30th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['36-10 30th Ave', 'Astoria, NY 11103']}",The Royal Underground,+17186066610,,4.5,20,[],https://www.yelp.com/biz/the-royal-underground-astoria-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
31,the-ashford-jersey-city-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.72028, 'longitude': -74.04422}",(201) 356-9956,9417.432202302356,fWqFQUQoh8iUhdSL8QlQsQ,https://s3-media4.fl.yelpcdn.com/bphoto/eFycM_HKWjzXPQE8RdmKdQ/o.jpg,False,"{'address1': '145 Newark Ave', 'address2': '', 'address3': None, 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['145 Newark Ave', 'Jersey City, NJ 07302']}",The Ashford,+12013569956,,3.5,86,[],https://www.yelp.com/biz/the-ashford-jersey-city-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
32,parish-new-york-new-york,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.72057, 'longitude': -73.98887}",(212) 706-0050,7100.12908925183,QKVOdHaw54-DmYB9Dw2LOg,https://s3-media2.fl.yelpcdn.com/bphoto/-kwB7N2FQBhEiOJ8ilgEsw/o.jpg,False,"{'address1': '146 Orchard St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['146 Orchard St', 'New York, NY 10002']}",Parish New York,+12127060050,,4.5,8,"['delivery', 'pickup']",https://www.yelp.com/biz/parish-new-york-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
33,beer-run-new-york,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 40.74184, 'longitude': -73.99766}",(212) 749-7500,9594.759455215453,wIt5sGbJe0V_fHxyS39ZmQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZL23NwTHuXVAVoUbwjSRMg/o.jpg,False,"{'address1': '203 W 19th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['203 W 19th St', 'New York, NY 10011']}",Beer Run,+12127497500,,5.0,1,[],https://www.yelp.com/biz/beer-run-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
34,sonnyboy-new-york,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'australian', 'title': 'Australian'}]","{'latitude': 40.72052, 'longitude': -73.9901}",,7126.0379062240245,Pu0AKdb_fSg0S_crsIp0uw,https://s3-media3.fl.yelpcdn.com/bphoto/xnESm4XZWnIRjazu_aw8PQ/o.jpg,False,"{'address1': '65 Rivington St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['65 Rivington St', 'New York, NY 10002']}",Sonnyboy,,,4.5,20,[],https://www.yelp.com/biz/sonnyboy-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
35,gold-bear-new-york,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.74235, 'longitude': -73.98456}",(646) 876-1112,9406.3670481585,Q0-QvpsNMFX-r8ypPhUqTA,https://s3-media2.fl.yelpcdn.com/bphoto/9YU3UajyMl5BrY03KJFFDg/o.jpg,False,"{'address1': '377 Park Ave S', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['377 Park Ave S', 'New York, NY 10016']}",Gold Bear,+16468761112,,5.0,3,[],https://www.yelp.com/biz/gold-bear-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
36,gertie-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.712389535839, 'longitude': -73.9554534314038}",(718) 636-0902,6061.637407096074,gC7QKqUe2wrxUTxL11ab1A,https://s3-media1.fl.yelpcdn.com/bphoto/t8KVpMXbI4eGlau5MjBrJA/o.jpg,False,"{'address1': '58 Marcy Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['58 Marcy Ave', 'Brooklyn, NY 11211']}",Gertie,+17186360902,,5.0,1,[],https://www.yelp.com/biz/gertie-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
37,chingunae-pocha-flushing,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 40.76334, 'longitude': -73.81499}",(929) 362-2132,17336.58080957072,aIRRmdFXpmNykCu_tevaDA,https://s3-media4.fl.yelpcdn.com/bphoto/I_MAqhRVn6Ff6SHWj8JhCA/o.jpg,False,"{'address1': '40-03 149th Pl', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['40-03 149th Pl', 'Flushing, NY 11354']}",Chingunae Pocha,+19293622132,,4.5,5,[],https://www.yelp.com/biz/chingunae-pocha-flushing?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
38,el-aguila-dorada-bayonne-5,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.66099, 'longitude': -74.12036}",(201) 331-9100,12894.256569659994,1Zc5q6qrWV4qepRulrpfJA,https://s3-media1.fl.yelpcdn.com/bphoto/ZDnRFF_LdXYgN44AMU0jhA/o.jpg,False,"{'address1': '412 Broadway', 'address2': '', 'address3': None, 'city': 'Bayonne', 'zip_code': '07002', 'country': 'US', 'state': 'NJ', 'display_address': ['412 Broadway', 'Bayonne, NJ 07002']}",El Aguila Dorada,+12013319100,,4.5,15,[],https://www.yelp.com/biz/el-aguila-dorada-bayonne-5?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
39,massas-coal-fired-pizza-and-bar-long-island-city,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.74962, 'longitude': -73.93963}",(718) 433-4646,10374.483260158462,3H5XLI6TqgAqXlPg_GrQug,https://s3-media4.fl.yelpcdn.com/bphoto/IFJQd09i49EdFPWt4VJFpQ/o.jpg,False,"{'address1': '42-12 28th St', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['42-12 28th St', 'Long Island City, NY 11101']}",Massa's Coal Fired Pizza & Bar,+17184334646,,4.5,19,"['delivery', 'pickup']",https://www.yelp.com/biz/massas-coal-fired-pizza-and-bar-long-island-city?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
40,seppe-pizza-bar-staten-island,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.6289619070028, 'longitude': -74.0742813552762}",(718) 727-3773,9563.727455008584,Vwpnrw78uJyYhcTztvLVvw,https://s3-media2.fl.yelpcdn.com/bphoto/oPjrT-lT-Af-LxmfkS7XfA/o.jpg,False,"{'address1': '3 Navy Pier Ct', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10304', 'country': 'US', 'state': 'NY', 'display_address': ['3 Navy Pier Ct', 'Staten Island, NY 10304']}",Seppe Pizza Bar,+17187273773,,4.5,29,[],https://www.yelp.com/biz/seppe-pizza-bar-staten-island?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
41,gran-tivoli-new-york-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.72104, 'longitude': -73.99783}",(212) 680-5600,7384.569037995803,5EmZzIWxYCrc1KOnbA78-w,https://s3-media1.fl.yelpcdn.com/bphoto/vyN-CbRrTU-JP9JhEZEuHQ/o.jpg,False,"{'address1': '406 Broome St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['406 Broome St', 'New York, NY 10013']}",Gran Tivoli,+12126805600,,5.0,4,[],https://www.yelp.com/biz/gran-tivoli-new-york-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
42,her-name-was-carmen-new-york,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.72373, 'longitude': -74.00412}",(917) 262-0107,7859.875164180372,lic6A0SA8HS_98R03QtSaw,https://s3-media3.fl.yelpcdn.com/bphoto/KJ5xyeFJ0yfAg-NU28fEnw/o.jpg,False,"{'address1': '527 Broome St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['527 Broome St', 'New York, NY 10013']}",Her name was Carmen,+19172620107,,3.0,32,[],https://www.yelp.com/biz/her-name-was-carmen-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
43,archer-and-goat-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.80432, 'longitude': -73.94835}",,16272.932500948822,K_0tNvQd7gyabfJrodf-tw,https://s3-media1.fl.yelpcdn.com/bphoto/yr-xCAHXUI3bGl6ganl__w/o.jpg,False,"{'address1': '187 Lenox Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['187 Lenox Ave', 'New York, NY 10026']}",Archer & Goat,,,5.0,5,[],https://www.yelp.com/biz/archer-and-goat-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
44,m-j-smiths-food-and-spirits-new-york-3,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.75514, 'longitude': -73.9786}",(646) 596-7497,10773.938339074177,vA5yC1MqC7N9gs9q-Kh2nQ,https://s3-media2.fl.yelpcdn.com/bphoto/9YbIVxnx7SMLM4mxHEQ8Sg/o.jpg,False,"{'address1': '9 East 45th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['9 East 45th St', 'New York, NY 10017']}",M J  Smith's Food & Spirits,+16465967497,,4.5,4,[],https://www.yelp.com/biz/m-j-smiths-food-and-spirits-new-york-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
45,empellón-al-pastor-murray-hill-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]","{'latitude': 40.74931, 'longitude': -73.97664}",(212) 865-5800,10106.816957433894,GdZNFFSSnpmOn12Bd6XoEA,https://s3-media4.fl.yelpcdn.com/bphoto/Bl_rm8L0nS9SijqUSCN0ag/o.jpg,False,"{'address1': '145 E 39th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['145 E 39th St', 'New York, NY 10016']}",Empellón Al Pastor Murray Hill,+12128655800,,4.0,18,[],https://www.yelp.com/biz/empell%C3%B3n-al-pastor-murray-hill-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
46,starbucks-reserve-roastery-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7416, 'longitude': -74.00535}",(212) 691-0531,9752.341239613845,NsHtwZBpio1jKfA7CwHZOA,https://s3-media3.fl.yelpcdn.com/bphoto/XMkJnVeM0oOCd-OLkmVZYA/o.jpg,False,"{'address1': '61 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['61 9th Ave', 'New York, NY 10011']}",Starbucks Reserve Roastery,+12126910531,$$,4.0,168,[],https://www.yelp.com/biz/starbucks-reserve-roastery-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
47,winnies-bar-new-york,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 40.71375, 'longitude': -73.99531}",(646) 838-8880,6561.256190697004,sst-eDliHsxUJ8cNyBriHw,https://s3-media1.fl.yelpcdn.com/bphoto/NbPPTJgjilz8JfxbKF9V0Q/o.jpg,False,"{'address1': '58 E Broadway', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['58 E Broadway', 'Fl 2', 'New York, NY 10002']}",Winnie's Bar,+16468388880,,5.0,1,[],https://www.yelp.com/biz/winnies-bar-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
48,patricks-restaurant-new-york,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 40.757232, 'longitude': -73.989331}",(212) 776-9100,11107.487221897134,RUTe9V6-NDXXAcxIwR3lgw,https://s3-media4.fl.yelpcdn.com/bphoto/X3H0o7nIzESFipvWsQ8ixA/o.jpg,False,"{'address1': '259 W 42nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['259 W 42nd St', 'New York, NY 10036']}",Patrick's Restaurant,+12127769100,,3.5,6,"['delivery', 'pickup']",https://www.yelp.com/biz/patricks-restaurant-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
49,acento-latin-kitchen-and-bar-astoria,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7752594932846, 'longitude': -73.9094452481536}",(718) 440-9435,13852.097590759988,R4-Y6ogPoGUkvDlRLAfOgg,https://s3-media4.fl.yelpcdn.com/bphoto/rUG6aq6RdgYc0g4Ecw1YIA/o.jpg,False,"{'address1': '33-06 Ditmars Blvd', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['33-06 Ditmars Blvd', 'Astoria, NY 11105']}",Acento Latin Kitchen and Bar,+17184409435,,4.5,22,"['delivery', 'pickup']",https://www.yelp.com/biz/acento-latin-kitchen-and-bar-astoria?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
0,the-five-lamps-new-york,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.77425, 'longitude': -73.94812}",,12948.108700809977,1JE0wPwtsY7hqbJLbu6FbQ,https://s3-media2.fl.yelpcdn.com/bphoto/fSCv_VlB6f7XEp9kKfraxA/o.jpg,False,"{'address1': '1586 York Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1586 York Ave', 'New York, NY 10028']}",The Five Lamps,,,4.5,3,[],https://www.yelp.com/biz/the-five-lamps-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
1,no-bar-new-york,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]","{'latitude': 40.72784, 'longitude': -73.99091}",(212) 228-3344,7931.624575719878,DmSyF0KxrDJRWc6vWMFYsg,https://s3-media2.fl.yelpcdn.com/bphoto/SBUsuTc7FyS6J0Gb5a1-yg/o.jpg,False,"{'address1': '25 Cooper Square', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['25 Cooper Square', 'New York, NY 10003']}",No Bar,+12122283344,,3.0,3,[],https://www.yelp.com/biz/no-bar-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
2,barbarrio-new-york,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 40.78979, 'longitude': -73.94789}",(917) 409-0071,14663.351154126627,QwIsWovD1Hqf5BgnjnbboA,https://s3-media2.fl.yelpcdn.com/bphoto/G8D8A6d9QDk_ZLHGUe10Qg/o.jpg,False,"{'address1': '1621 Lexington Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1621 Lexington Ave', 'New York, NY 10029']}",Barbarrio,+19174090071,,4.5,2,"['pickup', 'delivery']",https://www.yelp.com/biz/barbarrio-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
3,sofias-taqueria-staten-island,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.61884, 'longitude': -74.069421273585}",(929) 308-2324,9674.757347397726,reikN8SndmL5QAYl_qHm3g,https://s3-media2.fl.yelpcdn.com/bphoto/-uIvXBqthfLSLqnV8QC1Rw/o.jpg,False,"{'address1': '977 Bay St', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10306', 'country': 'US', 'state': 'NY', 'display_address': ['977 Bay St', 'Staten Island, NY 10306']}",Sofia's Taqueria,+19293082324,$$,3.5,55,[],https://www.yelp.com/biz/sofias-taqueria-staten-island?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
4,ninos-aq-queens,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.77496, 'longitude': -73.90857}",(718) 777-0010,13844.79938728461,KgxzEspPDlfZ-6_HX70mfg,https://s3-media4.fl.yelpcdn.com/bphoto/yokaPcdPVnTi4z5rpAiKFA/o.jpg,False,"{'address1': '35-01 Ditmars Blvd', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['35-01 Ditmars Blvd', 'Queens, NY 11105']}",Ninos Aq,+17187770010,,4.5,71,[],https://www.yelp.com/biz/ninos-aq-queens?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
